Middle,Region,Site,Unit,Batch,Species,Start Fish Density,End Fish Density,Hatchery,Lot Quality,Origin Year,Origin Month,From,To,Start Av. Wt.,End Av.Wt.,Model End Av. Wt. Act. Feed,Av. Wt. Deviation (%),Av. Wt. Before Sampl.,Model End Av. Wt. Sugg. Feed,Actual Feed,Feed Category,Supplier,Period Feed Qty,Model Feed Qty,Feed Deviation (%),Opening Fish No,Opening Biomass,Closing Fish No,Closing Biomass,Harvest Biomass,Transfer - (Kg),Transfer + (Kg),Biomass Produced,Biomass Produced Before Sampl.,Econ. FCR Period,Econ FCR Period Before Sampl.,Mortality No,Model Mortality No,Mortality Deviation (%),SFR Period (%),SFR Period (%) Before Sampl.,SGR Period (%),Max Feed Qty,Food Price,Current Grading,Feeding Policy,Group Tag,Vaccinated,Feeder,Feeding Rate (Kg / Hour),Fastings No,Avg. Temp.,Avg. Oxygene,Transfer - (No),Transfer + (No),Harvest (No),Sampling (No),LTD Mortality No,LTD Mortality %,LTD Econ. FCR,Period Day Degrees,Start Av. Weight Category,End Av. Weight Category
1411596000001,REGION1,SITE1,121_31,114_TS_0313_68,TSIPOURA,12.16,13.03,CHILIADOU,,2013,December,9/19/2014,9/30/2014,370,396.79,398.22,-0.36,370,370,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,4625,0,0,88743,32834.91,88637,35170.27523,0,0,0,2335.36523,-39.22,1.980418283,-117.9245283,126,0,0,1.24,1.28,0.64,3050,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.69,0,0,0,0,2,2086,1.99053399,2.571464326,285,300-380,380-500
1411596000002,REGION1,SITE1,121_32,114_TS_0613_69,TSIPOURA,13.25,14.19,CHILIADOU,,2013,December,9/19/2014,9/30/2014,349.89,374.76,376,-0.33,349.89,349.89,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,4525,0,0,93733,32796.23937,93700,35115.012,0,0,0,2318.77263,-11.54637,1.951463434,-391.8980597,58,0,0,1.21,1.25,0.62,2875,0,A,TSIPOURA 2015,,Unchecked,,0,0,23.69,0,0,0,0,2,2342,2.438516482,2.138321997,285,300-380,300-380
1411596000003,REGION1,SITE1,121_34,114_TS_0313_68,TSIPOURA,11.02,11.74,CHILIADOU,,2013,December,9/19/2014,9/30/2014,379.63,404.58,405.92,-0.33,379.63,379.63,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,3550,0,0,71848,27275.65624,71820,29056.9356,0,0,0,1781.27936,-10.62964,1.992949607,-333.9717996,43,0,0,1.15,1.18,0.58,2275,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.69,0,0,0,0,2,1879,1.939352655,2.282032121,285,300-380,380-500
1411596000004,REGION1,SITE1,121_35,114_TS_0313_68,TSIPOURA,8.39,8.94,CHILIADOU,,2013,December,9/19/2014,9/30/2014,324.95,347.73,348.96,-0.35,324.95,324.95,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,2675,0,0,63903,20765.27985,63605,22117.36665,0,0,0,1352.0868,-96.8351,1.978423279,-27.62428087,318,0,0,1.13,1.17,0.62,1700,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.69,0,0,0,0,2,4751,5.443213455,2.851410458,285,300-380,300-380
1411596000005,REGION1,SITE1,121_36,114_TS_0613_69,TSIPOURA,13.26,14.22,CHILIADOU,,2013,December,9/19/2014,9/30/2014,365.47,392.08,393.44,-0.35,365.47,365.47,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,4650,0,0,89817,32825.41899,89756,35191.53248,0,0,0,2366.11349,-22.29367,1.965248083,-208.579386,101,0,0,1.24,1.29,0.64,2625,0,A,TSIPOURA 2015,,Unchecked,,0,0,23.69,0,0,0,0,2,2322,2.521775017,2.057449106,285,300-380,380-500
1411596000006,REGION1,SITE1,121_37,114_TS_0613_69,TSIPOURA,12.63,13.51,CHILIADOU,,2013,December,9/19/2014,9/30/2014,358.13,383.3,384.6,-0.34,358.13,358.13,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,4275,0,0,87267,31252.93071,87242,33439.8586,0,0,0,2186.92789,-8.95325,1.954796964,-477.4802446,45,0,0,1.2,1.24,0.62,2775,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.69,0,0,0,0,2,2134,2.387665593,1.9132462,285,300-380,380-500
1411768800000,REGION1,SITE2,119_A3,119_TS_0914_109,TSIPOURA,1.4,1.92,CHILIADOU,,2014,September,9/23/2014,9/30/2014,7.7,10.56,10.44,1.15,10.53,7.7,"BLUELINE 1,6 mm",VLUE LINE,FEEDUS,450,0,0,145000,1116.5,144970,1530.8832,0,0,0,414.3832,410.0341,1.085951361,1.097469698,30,0,0,4.9,4.9,4.51,450,0,-,TSIPOURA 2015,,Unchecked,,0,0,23.69,0,0,0,0,1,30,0.020689655,1.085951361,143,0-20,0-20
1411812000000,REGION1,SITE1,121_K4,121_TS_0913_99,TSIPOURA,5.43,5.82,KASTELLA,,2013,December,9/24/2014,9/30/2014,213.38,228.62,229.13,-0.22,213.38,213.38,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,1525,0,0,61417,13105.15946,61409,14039.32558,0,0,0,934.16612,-1.70704,1.632471963,-893.3592652,14,0,0,1.87,1.94,1.15,1525,0,V,TSIPOURA 2015,,Unchecked,,0,0,23.4,0,0,0,0,2,3143.95,4.670938722,1.708642443,165,200-250,200-250
1411812000001,REGION1,SITE1,121_K5,121_TS_0913_99,TSIPOURA,6.6,6.99,KASTELLA,,2013,December,9/24/2014,9/30/2014,260.41,275.94,276.74,-0.29,260.41,260.41,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,1625,0,0,61120,15916.2592,61120,16865.4528,0,0,0,949.1936,0,1.711979516,0,0,0,0,1.65,0,0.97,1625,0,A,TSIPOURA 2014,,Unchecked,,0,0,23.4,0,0,0,0,2,2927.04,4.383026673,1.58137381,165,250-300,250-300
1411812000002,REGION1,SITE1,121_S5,121_TS_0913_99,TSIPOURA,8.76,9.22,KASTELLA,,2013,December,9/24/2014,9/30/2014,347.23,365.33,366.17,-0.23,347.23,347.23,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,2115,0,0,60887,21141.79301,60887,22243.84771,0,0,0,1102.0547,0,1.919142489,0,0,0,0,1.63,0,0.85,2115,0,A,TSIPOURA 2015,,Unchecked,,0,0,23.4,0,0,0,0,2,2151.7,3.285148509,1.640235098,165,300-380,300-380
1411812000003,REGION1,SITE2,119_58,119_TS_0413_102,TSIPOURA,11.29,11.63,CHILIADOU,,2013,December,9/24/2014,9/30/2014,350.88,361.5,362.04,-0.15,350.88,350.88,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,1600,0,0,77619,27234.95472,77612,28056.738,0,0,0,821.78328,-2.45616,1.946985341,-651.42336,7,0,0,0.96,0.98,0.5,1600,0,V,TSIPOURA 2015,,Unchecked,,0,0,23.71,0,0,0,0,2,2093,2.625933128,1.850550758,119,300-380,300-380
1411812000004,REGION1,SITE2,119_59,119_TS_0613_105,TSIPOURA,11.68,12.04,CHILIADOU,,2013,December,9/24/2014,9/30/2014,366.11,377.49,378.07,-0.15,366.11,366.11,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,1700,0,0,77003,28191.56833,76973,29056.53777,0,0,0,864.96944,-10.9833,1.965387355,-154.7804394,30,0,0,0.99,1.01,0.51,1700,0,V,TSIPOURA 2015,,Unchecked,,0,0,23.71,0,0,0,0,2,2247,2.836404948,1.70493328,119,300-380,300-380
1411855200000,REGION1,SITE1,121_T10,121_TS_0314_102,TSIPOURA,6.62,7.31,CHILIADOU,,2014,March,9/25/2014,9/30/2014,58.17,64.25,64.93,-1.05,58.17,58.17,BL 3.5 BREAM,VLUE LINE,FEEDUS,1165,0,0,140757,8187.83469,140757,9043.63725,0,0,0,855.80256,0,1.361295297,0,0,0,0,2.71,0,1.99,850,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.47,0,0,0,0,2,9243,6.162,1.425308401,142,50-100,50-100
1411855200001,REGION1,SITE1,121_T7,121_TS_0414_103,TSIPOURA,9.14,9.9,CHILIADOU,,2014,April,9/25/2014,9/30/2014,76.99,83.43,84.33,-1.07,76.99,76.99,BL 3.5 BREAM,VLUE LINE,FEEDUS,1100,0,0,120214,9255.27586,120114,10021.11102,0,0,0,765.83516,-7.699,1.436340426,-142.8756981,100,0,0,2.28,2.38,1.61,795,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.47,0,0,0,0,2,10886,8.309923664,1.264225596,142,50-100,50-100
1411855200002,REGION1,SITE1,121_T8,121_TS_0414_103,TSIPOURA,7.96,8.65,CHILIADOU,,2014,April,9/25/2014,9/30/2014,76.41,83.1,84,-1.07,76.41,76.41,BL 3.5 BREAM,VLUE LINE,FEEDUS,1215,0,0,128946,9852.76386,128875,10709.5125,0,0,0,856.74864,-5.42511,1.418152237,-223.9585925,71,0,0,2.36,2.47,1.68,890,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.47,0,0,0,0,2,10125,7.284172662,1.282125009,142,50-100,50-100
1411855200003,REGION1,SITE1,121_T9,121_TS_0314_102,TSIPOURA,6.24,6.85,CHILIADOU,,2014,March,9/25/2014,9/30/2014,68.82,75.52,76.37,-1.11,68.82,68.82,BL 3.5 BREAM,VLUE LINE,FEEDUS,1040,0,0,112187,7720.70934,112187,8472.36224,0,0,0,751.6529,0,1.383617358,0,0,0,0,2.57,0,1.86,750,0,-,TSIPOURA 2014,,Unchecked,,0,0,23.47,0,0,0,0,2,7813,6.510833333,1.353617994,142,50-100,50-100
1411898400000,REGION1,SITE2,119_V1,119_TS_0613_105,TSIPOURA,12.1,12.33,CHILIADOU,,2013,December,9/26/2014,9/30/2014,414.41,422.37,422.74,-0.09,414.41,414.41,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,675,0,0,38754,16060.04514,38752,16367.68224,0,0,0,307.6371,-0.82882,2.194143684,-814.4108492,2,0,0,1.04,1.05,0.48,675,0,A,TSIPOURA 2015,,Unchecked,,0,0,23.9,0,0,0,0,2,993,2.498427475,2.069815503,72,380-500,380-500
1411898400001,REGION1,SITE2,119_V5,119_TS_0613_105,TSIPOURA,10.38,10.63,CHILIADOU,,2013,December,9/26/2014,9/30/2014,356.42,364.96,365.37,-0.11,356.42,356.42,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,700,0,0,42518,15154.26556,42508,15513.71968,0,0,0,359.45412,-3.5642,1.947397348,-196.3975086,10,0,0,1.14,1.15,0.59,700,0,V,TSIPOURA 2015,,Unchecked,,0,0,23.9,0,0,0,0,2,5501,11.45826824,2.1514868,72,300-380,300-380
1411898400002,REGION1,SITE2,119_V8,119_TS_0413_102,TSIPOURA,12.14,12.4,CHILIADOU,,2013,December,9/26/2014,9/30/2014,383.04,391.29,391.7,-0.1,383.04,383.04,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,625,0,0,39209,15018.61536,39209,15342.08961,0,0,0,323.47425,0,1.932147613,0,4,0,0,1.03,0,0.53,625,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.9,0,0,0,0,2,4821,10.94935271,2.008116256,72,380-500,380-500
1411898400003,REGION1,SITE2,119_V9,119_TS_0513_104,TSIPOURA,13.05,13.27,KASTELLA,,2013,December,9/26/2014,9/30/2014,393.42,400.19,400.53,-0.08,393.42,393.42,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,575,0,0,44028,17321.49576,44018,17615.56342,0,0,0,294.06766,-3.9342,1.95533232,-146.1542372,10,0,0,0.82,0.83,0.43,575,0,V,TSIPOURA 2014,,Unchecked,,0,0,23.9,0,0,0,0,2,1052,2.471223867,1.975138959,72,380-500,380-500
1413412200000,REGION1,SITE1,121_30,114_TS_0613_69,TSIPOURA,13.26,15.25,CHILIADOU,,2013,December,9/30/2014,10/31/2014,392.44,452.04,452.56,-0.11,415.45,392.44,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,11700,0,0,91196,35788.95824,91074,41169.09096,0,0,0,5380.13272,2047.73506,2.174667542,5.71362977,122,0,0,0.98,1.03,0.46,9700,0,V,TSIPOURA 2014,,Unchecked,,0,0,21.94,0,0,0,0,2,2453,2.622772034,1.972053301,701,380-500,380-500
1413412200001,REGION1,SITE1,121_32,114_TS_0613_69,TSIPOURA,14.19,16.34,CHILIADOU,,2013,December,9/30/2014,10/31/2014,374.76,432.32,431.97,0.08,399.15,374.76,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,10925,0,0,93700,35115.012,93552,40444.40064,0,0,0,5329.38864,2226.2688,2.049953707,4.907313978,148,0,0,0.93,0.97,0.46,7500,0,A,TSIPOURA 2015,,Unchecked,,0,0,21.94,0,0,0,0,2,2490,2.592615731,2.112956353,661,300-380,380-500
1413412200002,REGION1,SITE2,119_58,119_TS_0413_102,TSIPOURA,11.63,13.84,CHILIADOU,,2013,December,9/30/2014,10/31/2014,361.5,431.12,427.86,0.76,387.2,361.5,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,10220,0,0,77612,28056.738,77477,33401.88424,0,0,0,5345.14624,1942.3564,1.91201504,5.261650231,135,0,0,1.08,1.14,0.57,9220,0,V,TSIPOURA 2015,,Unchecked,,0,0,22.48,0,0,0,0,2,2228,2.795307697,1.863937057,693,300-380,380-500
1413412200003,REGION1,SITE2,119_V9,119_TS_0513_104,TSIPOURA,13.27,12.81,KASTELLA,,2013,December,9/30/2014,10/31/2014,400.19,464.09,458.31,1.26,420.29,400.19,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,5600,0,0,44018,17615.56342,43965,20403.71685,0,0,0,2788.15343,862.48643,2.008497789,6.492855777,53,0,0,0.95,1,0.48,5325,0,V,TSIPOURA 2014,,Unchecked,,0,0,22.48,0,0,0,0,2,1105,2.595724689,1.981336477,650,380-500,380-500
1413628200000,REGION1,SITE1,121_34,114_TS_0313_68,TSIPOURA,11.74,9.19,CHILIADOU,,2013,December,9/30/2014,11/5/2014,404.58,455.49,456.14,-0.14,455.32,404.58,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,8115,0,0,71820,29056.9356,49962,22757.19138,9899.87414,0,0,3600.12992,3591.63638,2.254085319,2.259415804,104,0,0,0.73,-1.54,0.33,5990,0,V,TSIPOURA 2014,,Unchecked,,0,0,21.65,0,0,0,2,1,1966,2.029147056,2.270501012,641,380-500,380-500
1413973800000,REGION1,SITE2,119_A7,119_TS_0613_105,TSIPOURA,11.81,10.27,CHILIADOU,,2013,December,9/30/2014,11/13/2014,440.35,527.18,514,2.56,471.99,440.35,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,7911,0,0,42721,18812.19235,31030,16358.3954,6136.90238,0,0,3683.10543,1970.55973,2.147915706,4.014595386,51,0,0,0.87,-2.28,0.41,6061,0,A,TSIPOURA 2014,,Unchecked,,0,0,21.81,0,0,0,1,1,5631,11.65790236,2.138325765,852,380-500,500-600
1414319400000,REGION1,SITE2,119_P1,119_TS_0604_49,TSIPOURA,4.51,5.48,KANATADIKA,,2013,December,9/30/2014,11/21/2014,2040.3,2500,2110.43,18.46,2102.37,2040.3,"BLUELINE 6,5 mm",VLUE LINE,FEEDUS,162,0,0,759,1548.5877,752,1880,2.5,0,0,333.9123,34.89454,0.48515733,4.642560125,6,0,0,0.18,0.18,0.39,162,0,-,TSIPOURA 2015,,Unchecked,,0,0,21.53,0,0,0,1,1,64,7.619047619,-1.4520566,542,>2000,>2000
1414362600000,REGION1,SITE1,121_K5,121_TS_0913_99,TSIPOURA,6.99,5.46,KASTELLA,,2013,December,9/30/2014,11/22/2014,275.94,348.4,365.21,-4.6,323.29,275.94,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,9700,0,0,61120,16865.4528,37825,13178.23,8051.8724,0,0,4364.6496,3414.86385,2.222400625,2.840523203,184,0,0,0.97,-1.72,0.44,9300,0,A,TSIPOURA 2014,,Unchecked,,0,0,20.95,0,0,0,1,1,3111.04,4.658553112,1.727071575,1076,250-300,300-380
1414796400000,REGION1,SITE1,121_32,114_TS_0613_69,TSIPOURA,16.34,13.22,CHILIADOU,,2013,December,10/31/2014,11/1/2014,432.32,425.8,433.63,-1.81,432.32,432.32,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,225,0,0,93552,40444.40064,76840,32718.472,7115.9696,0,0,-609.95904,-108.96224,-0.368877228,-2.064935523,0,0,0,0.56,40.64,-1.52,225,0,A,TSIPOURA 2015,,Unchecked,,0,0,20.05,0,0,0,1,1,2490,2.592615731,2.162828436,20,380-500,380-500
1414881000000,REGION1,SITE2,119_59,119_TS_0613_105,TSIPOURA,12.04,14.97,CHILIADOU,,2013,December,9/30/2014,12/4/2014,377.49,470.55,469.79,0.16,432.15,377.49,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,15700,0,0,76973,29056.53777,76740,36110.007,0,0,0,7053.46923,4106.65323,2.225855035,3.823064457,233,0,0,0.74,0.78,0.34,7175,0,V,TSIPOURA 2015,,Unchecked,,0,0,21.01,0,0,0,0,2,2480,3.130522595,1.835209986,1264,300-380,380-500
1414881000001,REGION1,SITE2,119_A5,119_TS_0613_105,TSIPOURA,10.5,13.75,CHILIADOU,,2013,December,9/30/2014,12/4/2014,384.84,505.08,482.77,4.62,443.32,384.84,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,9759,0,0,43454,16722.83736,43369,21904.81452,0,0,0,5181.97716,2503.50772,1.883258011,3.89813058,85,0,0,0.78,0.84,0.42,7275,0,V,TSIPOURA 2015,,Unchecked,,0,0,21.01,0,0,0,0,2,1317,2.947231795,1.86309518,1262,380-500,500-600
1414881000002,REGION1,SITE2,119_V5,119_TS_0613_105,TSIPOURA,10.63,13.74,CHILIADOU,,2013,December,9/30/2014,12/4/2014,364.96,473.46,464.2,1.99,418.14,364.96,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,9116,0,0,42508,15513.71968,42378,20064.28788,0,0,0,4550.5682,2206.21724,2.003266317,4.131959371,130,0,0,0.79,0.85,0.4,6677,0,V,TSIPOURA 2015,,Unchecked,,0,0,21.01,0,0,0,0,2,5631,11.7290508,2.10560857,1236,300-380,380-500
1415097000000,REGION1,SITE1,121_K4,121_TS_0913_99,TSIPOURA,5.82,8.46,KASTELLA,,2013,December,9/30/2014,12/9/2014,228.62,334,331,0.91,287.84,228.62,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,11085,0,0,61409,14039.32558,61132,20418.088,0,0,0,6378.76242,3556.9093,1.73779791,3.116469683,277,0,0,0.93,1.01,0.54,10710,0,V,TSIPOURA 2015,,Unchecked,,0,0,20.35,0,0,0,0,2,3420.95,5.082475173,1.706345558,1427,200-250,300-380
1415097000001,REGION1,SITE1,121_S5,121_TS_0913_99,TSIPOURA,9.22,12.09,KASTELLA,,2013,December,9/30/2014,12/9/2014,365.33,480.47,467.01,2.88,421.04,365.33,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,13535,0,0,60887,22243.84771,60697,29163.08759,0,0,0,6919.23988,3312.01717,1.956139726,4.086633404,190,0,0,0.76,0.81,0.39,12335,0,A,TSIPOURA 2015,,Unchecked,,0,0,20.35,0,0,0,0,2,2341.7,3.575234588,1.718981311,1352,300-380,380-500
1415140200000,REGION1,SITE1,121_K10,121_TS_0913_99,TSIPOURA,7.4,5.9,KASTELLA,,2013,December,9/30/2014,12/10/2014,270.19,352.07,374.16,-5.9,334.15,270.19,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,11295,0,0,60587,16370.00153,37091,13058.62837,8164.85537,0,0,4853.48221,4188.81149,2.327195096,2.696468921,305,0,0,0.85,-1.06,0.37,10745,0,V,TSIPOURA 2014,,Unchecked,,0,0,20.31,0,0,0,1,1,3034.29,4.61052884,1.988774797,1349,250-300,300-380
1415271600000,REGION1,SITE1,121_34,114_TS_0313_68,TSIPOURA,9.19,5.78,CHILIADOU,,2013,December,11/5/2014,11/7/2014,455.49,452.9,455.49,-0.57,455.49,0,,,,0,0,0,49962,22757.19138,31585,14304.8465,16346.85514,0,0,7894.51026,7976.31541,0,0,17,0,0,0,0,-0.29,,0,V,TSIPOURA 2014,,Unchecked,,0,0,19.8,0,0,0,2,0,1983,2.046693089,2.283944111,0,380-500,380-500
1415399400000,REGION1,SITE1,121_36,114_TS_0613_69,TSIPOURA,14.22,17.88,CHILIADOU,,2013,December,9/30/2014,12/16/2014,392.08,494.88,490.32,0.93,456.48,392.08,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,20900,0,0,89756,35191.53248,89407,44245.73616,0,0,0,9054.20368,5620.97488,2.308320062,3.718216225,349,0,0,0.69,0.72,0.3,13780,0,A,TSIPOURA 2015,,Unchecked,,0,0,20.13,0,0,0,0,2,2671,2.900801494,2.122240485,1461,380-500,380-500
1415399400001,REGION1,SITE1,121_37,114_TS_0613_69,TSIPOURA,13.51,17.11,CHILIADOU,,2013,December,9/30/2014,12/16/2014,383.3,487.39,475.69,2.46,444.06,383.3,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,18475,0,0,87242,33439.8586,86898,42353.21622,0,0,0,8913.35762,5148.06728,2.072731824,3.588725437,352,0,0,0.64,0.67,0.31,12345,0,V,TSIPOURA 2014,,Unchecked,,0,0,20.13,0,0,0,0,2,2478,2.772556391,1.949974076,1461,380-500,380-500
1415529000000,REGION1,SITE2,119_A2,119_TS_0413_102,TSIPOURA,12.64,16.29,CHILIADOU,,2013,December,9/30/2014,12/19/2014,417.61,539.72,524.05,2.99,483.13,417.61,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,11745,0,0,44186,18452.51546,44060,23780.0632,0,0,0,5327.54774,2834.19234,2.204579025,4.144037733,126,0,0,0.7,0.74,0.32,7135,0,A,TSIPOURA 2015,,Unchecked,,0,0,22.59,0,0,0,0,2,1250,2.758772898,2.130456421,1496,380-500,500-600
1415529000001,REGION1,SITE2,119_A6,119_TS_0413_102,TSIPOURA,8.82,12.28,CHILIADOU,,2013,December,9/30/2014,12/19/2014,381.81,533.42,497.48,7.22,460.84,381.81,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,10015,0,0,36798,14049.84438,36677,19564.24534,0,0,0,5514.40096,2852.3843,1.816153753,3.511097716,121,0,0,0.75,0.81,0.42,5675,0,A,TSIPOURA 2015,,Unchecked,,0,0,22.59,0,0,0,0,2,1802,4.452680998,2.125537709,1454,380-500,500-600
1415529000002,REGION1,SITE2,119_V1,119_TS_0613_105,TSIPOURA,12.33,13.4,CHILIADOU,,2013,December,9/30/2014,12/19/2014,422.37,552.35,524.56,5.3,477.5,422.37,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,9921,0,0,38752,16367.68224,38644,21345.0134,0,0,0,4977.33116,2084.82776,1.993236874,4.758666491,110,0,0,0.66,0.71,0.34,5501,0,A,TSIPOURA 2015,,Unchecked,,0,0,22.59,0,0,0,0,2,1101,2.770159769,2.047889436,1452,380-500,500-600
1415529000003,REGION1,SITE2,119_V2,119_TS_0714_107,TSIPOURA,2.48,5.14,KASTELLA,,2014,July,9/30/2014,12/19/2014,40.9,86.45,95.08,-9.08,82.84,40.9,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,5730,0,0,80495,3292.2455,78935,6823.93075,0,0,0,3531.68525,3246.7299,1.622454889,1.764852691,1560,0,0,1.48,1.51,0.94,2925,0,-,TSIPOURA 2014,,Unchecked,,0,0,22.59,0,0,0,0,2,9065,10.30113636,1.414360549,1593,20-50,50-100
1415529000004,REGION1,SITE2,119_V4,119_TS_0714_108,TSIPOURA,3.28,8.21,CHILIADOU,,2014,July,9/30/2014,12/19/2014,30.02,76.58,81.79,-6.37,70.37,30.02,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,9675,0,0,145080,4355.3016,142250,10893.505,0,0,0,6538.2034,5654.8309,1.479764303,1.710926493,2830,0,0,1.7,1.78,1.17,5740,0,-,TSIPOURA 2014,,Unchecked,,0,0,22.59,0,0,0,0,2,11750,7.62987013,1.353362075,1600,20-50,50-100
1415529000005,REGION1,SITE2,119_V6,119_TS_0714_108,TSIPOURA,3.27,8.92,CHILIADOU,,2014,July,9/30/2014,12/19/2014,29.07,80.7,81.14,-0.54,70.2,29.07,"BLUELINE 2,5 mm",VLUE LINE,FEEDUS,10015,0,0,149490,4345.6743,146650,11834.655,0,0,0,7488.9807,5949.1557,1.337298145,1.683432155,2840,0,0,1.67,1.81,1.28,5905,0,-,TSIPOURA 2015,,Unchecked,,0,0,22.59,0,0,0,0,2,13350,8.34375,1.285785772,1617,20-50,50-100
1415529000006,REGION1,SITE2,119_V8,119_TS_0413_102,TSIPOURA,12.4,16.54,CHILIADOU,,2013,December,9/30/2014,12/19/2014,391.29,523.36,494.39,5.86,467.27,391.29,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,9626,0,0,39209,15342.08961,39103,20464.94608,0,0,0,5122.85647,2929.5692,1.879029806,3.285807347,106,0,0,0.68,0.72,0.36,6400,0,V,TSIPOURA 2014,,Unchecked,,0,0,22.59,0,0,0,0,2,4927,11.19009766,1.9661366,1474,380-500,500-600
1415530800000,REGION1,SITE1,121_34,114_TS_0313_68,TSIPOURA,5.78,2.56,CHILIADOU,,2013,December,11/7/2014,11/11/2014,452.9,449.74,453.73,-0.88,453.69,452.9,"COLORLINE 5,0 mm",COLOR LINE,FEEDUS,75,0,0,31585,14304.8465,14104,6343.13296,16184.84824,0,0,8223.1347,8278.8455,0.009120609,0.009059234,0,0,0,0.1,-0.18,-0.18,75,0,V,TSIPOURA 2014,,Unchecked,,0,0,19.72,0,0,0,2,0,1983,2.046693089,2.297075842,20,380-500,380-500
1415572200000,REGION1,SITE2,119_A1,119_TS_0413_102,TSIPOURA,9.93,7.35,CHILIADOU,,2013,December,9/30/2014,12/20/2014,356.92,457.68,471.69,-2.97,443.58,356.92,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,11295,0,0,44328,15821.54976,25579,11706.99672,8516.96712,0,0,4402.41408,4041.75018,2.565637806,2.794581431,140,0,0,0.78,-1.15,0.31,7340,0,V,TSIPOURA 2014,,Unchecked,,0,0,22.53,0,0,0,1,1,1354,2.973079794,2.233075192,1478,300-380,380-500
1415660400000,REGION1,SITE2,119_V9,119_TS_0513_104,TSIPOURA,12.81,11.64,KASTELLA,,2013,December,10/31/2014,11/21/2014,464.09,473.39,482.71,-1.93,478.86,464.09,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,2325,0,0,43965,20403.71685,39180,18547.4202,2250.96945,0,0,394.6728,608.9874,5.890955749,3.817812979,30,0,0,0.54,-1.53,0.09,2050,0,V,TSIPOURA 2014,,Unchecked,,0,0,20.15,0,0,0,1,1,1135,2.666196852,2.071775201,301,380-500,380-500
1415746800000,REGION1,SITE1,121_34,114_TS_0313_68,TSIPOURA,2.56,0,CHILIADOU,,2013,December,11/11/2014,11/12/2014,449.74,443.98,449.74,-1.28,449.74,0,,,,0,0,0,14104,6343.13296,0,0,14895.88008,0,0,8552.74712,8552.74712,0,0,15,0,0,0,0,-1.29,,0,V,TSIPOURA 2014,,Unchecked,,0,0,19.7,0,0,0,2,0,1998,2.062174882,2.230241702,0,380-500,380-500
1415919600000,REGION1,SITE2,119_A7,119_TS_0613_105,TSIPOURA,10.27,8.39,CHILIADOU,,2013,December,11/13/2014,11/14/2014,527.18,505.65,527.18,-4.08,527.18,0,,,,0,0,0,31030,16358.3954,26434,13366.3521,8460.86978,0,0,5468.82648,6037.9505,0,0,0,0,0,0,0,-4.17,,0,A,TSIPOURA 2014,,Unchecked,,0,0,20,0,0,0,2,0,5631,11.65790236,2.234133352,0,500-600,500-600
