Region	Site	Unit	Batch	Species	Start Fish Density	End Fish Density	Hatchery	Lot Quality	Origin Year	Origin Month	From	To	Start Av. Wt.	End Av.Wt.	Model End Av. Wt. Act. Feed	Av. Wt. Deviation (%)	Av. Wt. Before Sampl.	Model End Av. Wt. Sugg. Feed	Actual Feed	Feed Category	Supplier	Period Feed Qty	Model Feed Qty	Feed Deviation (%)	Opening Fish No	Opening Biomass	Closing Fish No	Closing Biomass	Harvest Biomass	Transfer - (Kg)	Transfer + (Kg)	Biomass Produced	Biomass Produced Before Sampl.	Econ. FCR Period	Econ FCR Period Before Sampl.	Mortality No	Model Mortality No	Mortality Deviation (%)	SFR Period (%)	SFR Period (%) Before Sampl.	SGR Period (%)	Max Feed Qty	Food Price	Current Grading	Feeding Policy	Group Tag	Vaccinated	Feeder	Feeding Rate (Kg / Hour)	Fastings No	Avg. Temp.	Avg. Oxygene	Transfer - (No)	Transfer + (No)	Harvest (No)	Sampling (No)	LTD Mortality No	LTD Mortality %	LTD Econ. FCR	Period Day Degrees	Start Av. Weight Category	End Av. Weight Category	cage comment	feeding test	aminolab check date	pre-grow code
d	d	d	d	d	c	c	d	d	c	d	c	c	c	c	c	c	c	c	d	d	d	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	d	d	d	d	d	c	c	c	c	c	c	c	c	c	c	c	c	d	d	d	d	d	d
																																		c																																
ashdod	quality fish	QF.12	QF12092014MM	sea bream	7.14	8.36	Ardag	cv=0.29	2014	September	12/29/2014	1/26/2015	117	137	135.49	1.11	134.66	138.51	46/18 3 mm 4203 HD	Raanan winter	raanan	7239	8437.866869	14.21	191715	22430.655	191715	26264.955	0	0	0	3834.3	3385.6869	1.887958689	2.13811856	0	0	0	1.06	1.07	0.56	7239	4.62		QF 110% use for budjet		Unchecked		0	3	17.93	17.93	0	0	0	2	11080	4.759552396	1.666531106	520	03  101-150	03  101-150				
ashdod	quality fish	QF.30	QF22052014MM	sea bream	8.23	8.54	Ardag		2014	May	12/29/2014	1/26/2015	236	245	258.08	-5.07	257.09	266.34	46/18 4mm 4204 HD	Raanan winter	raanan	5594	7716.039087	27.5	109552	25854.272	109552	26840.24	0	0	0	985.968	2310.45168	5.673612125	2.421171604	0	0	0	0.76	0.74	0.13	5328	4.57	S	QF 110% use for budjet	may	Unchecked		0	3	17.93	17.93	0	0	0	2	0	0	2.127416494	520	05  201-250	05  201-250	maa batch 20012014			
ashdod	quality fish	QF.07	QF17042014MM	sea bream	9.26	10.34	Ardag	cv = 0.39	2014	April	12/30/2014	1/26/2015	283	316	307.35	2.81	306.15	315.19	46/18 4mm 4204 HD	Raanan winter	raanan	5991	7938.89596	24.54	102828	29100.324	102828	32493.648	0	0	0	3393.324	2380.4682	1.765525485	2.516731793	0	0	0	0.72	0.73	0.41	5991	4.57	L	QF 110% use for budjet		Unchecked		0	3	17.86	17.86	0	0	0	2	823.17	0.685320291	1.692908321	500	06  251-300	07  301-350	maa batch 05012014			
ashdod	quality fish	QF.24	QF12052014MM	sea bream	7.21	7.45	Ardag		2014	May	12/30/2014	1/26/2015	243	251	258.66	-2.96	258.05	272.67	46/18 4mm 4204 HD	Raanan winter	raanan	3388	6456.748396	47.53	93271	22664.853	93271	23411.021	0	0	0	746.168	1403.72855	4.540532427	2.413572054	0	0	0	0.54	0.54	0.12	3388	4.57	L	QF 110% use for budjet		Unchecked		0	4	17.86	17.86	0	0	0	2	1906.69	1.254263594	2.269103866	500	05  201-250	06  251-300	maa batch 27012014		27/04/2015	
ashdod	quality fish	QF.28	QF08042014MM	sea bream	7.62	8.36	Ardag	cv 0.39	2014	April	12/30/2014	1/26/2015	266	292	290.02	0.68	288.8	297.21	46/18 4mm 4204 HD	Raanan winter	raanan	5114	6658.722922	23.2	89970	23932.02	89970	26271.24	0	0	0	2339.22	2051.316	2.186198818	2.49303374	0	0	0	0.76	0.76	0.35	5114	4.57	L	QF 110% use for budjet		Unchecked		0	4	17.86	17.86	0	0	0	2	1349.23	1.301462927	1.716574971	500	06  251-300	06  251-300	maa batch 12012014		29/03/2015	
ashdod	quality fish	QF.33	QF18122013Ard	sea bream	8.92	9.99	Ardag	poor quality, size differences	2013	December	12/30/2014	1/26/2015	292	327	311.78	4.88	310.78	324.7	46/18 4mm 4204 HD	Raanan winter	raanan	4561	7571.121719	39.76	96014	28036.088	96014	31396.578	0	0	0	3360.49	1803.14292	1.357242545	2.529472262	0	0	0	0.57	0.58	0.42	4561	4.57	L	QF 110% use for budjet	december	Unchecked		0	4	17.86	17.86	0	0	0	2	3538.04	2.885305431	1.914157296	500	06  251-300	07  301-350			23/02/2015	
ashdod	quality fish	QF.29	QF04012014MM	sea bream	9.8	7.94	Ardag	cv = 0.22	2014	January	1/1/2015	2/8/2015	362.32	372.72	392.6	-5.06	392.59	413.7	46/18 4mm 4204 HD	Raanan winter	raanan	6453	10939.76107	41.01	84939	30775.09848	66934	24947.64048	19310.5016	0	0	13483.0436	14813.02218	0.478601137	0.435630212	0	0	0	0.46	-0.18	0.07	6453	4.598	S	QF 110% use for budjet		Unchecked		0	6	17.67	17.67	0	0	2	0	0	0	1.964334813	689	08  351-400	08  351-400			13/01/2015	
ashdod	Dag hayam	DHB.05	27112013Ard	sea bream	0	0	Ardag		2013	November	10/27/2014	2/23/2015	296	379.68	370.06	2.6	366.23	422.54	summer 46/22-30 5.5 4935	summer	tzemach	24826	45927.25381	45.94	127432	37719.872	104748	39770.72064	8441.80512	0	0	10492.65376	9083.79316	2.366036331	2.732999262	450	0	0	0.49	0.04	0.21	20025	4.768		dag hayam feeding		Unchecked		0	38	20.72	0	0	0	1	1	1414	0.936200641	1.904890329	2488	06  251-300	08  351-400	storage for dag hayam			
ashdod	Dag hayam	DHB.06	10042014Ard	sea bream	0	16.38	Ardag		2014	April	10/27/2014	3/2/2015	142	303	206.8	46.52	203.22	260.76	summer 46/22-30 5.5 4935	summer	tzemach	20800	39712.75727	47.62	141498	20092.716	141258	42801.174	0	0	0	22708.458	8613.73476	0.915958274	2.414748141	240	0	0	0.55	0.68	0.6	9200	4.768		dag yam 100%		Unchecked		0	39	20.44	0	0	0	0	2	2400	1.503646342	1.011299998	2602	03  101-150	07  301-350				
ashdod	Dag hayam	DHB.08	04092014Ard	sea bream	0	0	Ardag		2014	September	10/27/2014	3/2/2015	8	41	30.28	35.4	29.01	39.35	summer 48/20 3 4363	summer	tzemach	5200	7661.450471	32.13	147706	1181.648	146656	6012.896	0	0	0	4831.248	3072.84256	1.076326448	1.6922442	1100	0	0	1.39	1.72	1.3	2575	5.176		dag hayam feeding		Unchecked		0	39	20.44	0	0	0	0	2	3510	2.337413263	1.098105475	2602	01  0-50	01  0-50				
ashdod	Dag hayam	DHB.08b	04092014Ardx	sea bream	0	9.51	Ardag		2014	September	10/27/2014	3/2/2015	8	37	28.49	29.87	27.26	39.35	summer 48/20 3 4363	summer	tzemach	4705	7515.82146	37.4	148178	1185.424	142188	5260.956	0	0	0	4075.532	2690.62088	1.154450511	1.748667021	3070	0	0	1.37	1.64	1.22	2350	5.176		dag hayam feeding		Unchecked		0	39	20.44	0	0	0	0	2	4978	3.314998069	1.196824756	2602	01  0-50	01  0-50				
ashdod	Dag hayam	DHB.09	05112014Ard	sea bream	0	1.83	Ardag		2014	November	11/5/2014	3/2/2015	9	31	29.45	5.26	28.25	40.85	summer 48/20 3 4363	summer	tzemach	5116	8225.640315	37.8	154049	1386.441	153949	4772.419	0	0	0	3385.978	2962.61825	1.510937165	1.726850903	100	0	0	1.6	1.69	1.06	2750	5.176		dag yam 100%		Unchecked		0	37	20.07	0	0	0	0	1	100	0.06491441	1.481403163	2367	01  0-50	01  0-50				
ashdod	Dag hayam	DHB.09b	11112014Ard	sea bream	2.43	7.19	Ardag		2014	November	11/11/2014	3/2/2015	8	26	24.86	4.59	23.28	35.4	summer 54/18  1.2 4990	summer	tzemach	3867	6543.490155	40.9	152919	1223.352	138989	3613.714	0	0	0	2390.362	2012.31192	1.617746601	1.921670275	4930	0	0	1.58	1.68	1.06	2038	10.661		dag yam 100%		Unchecked		0	36	19.76	0	0	0	0	1	4930	3.223929008	1.586369273	2217	01  0-50	01  0-50				
ashdod	Dag hayam	DHB.01	24062014Ard	sea bream	5.6	7.24	Ardag		2014	June	12/31/2014	3/2/2015	92	119	106.77	11.45	104.18	119.56	winter 46/18 4344 	winter	tzemach	4825	9144.338577	47.24	146756	13501.552	146756	17463.964	0	0	0	3962.412	1787.48808	1.217692658	2.6993187	0	0	0	0.51	0.55	0.42	3200	4.389		dag yam 100%		Unchecked		0	25	17.58	0	0	0	0	2	1400	0.899419232	1.427091631	1094	02  051-100	03  101-150	feeding test from 24/05/2015			
ashdod	Dag hayam	DHB.03	24072014Ard	sea bream	5.39	7.75	Ardag		2014	July	12/31/2014	3/2/2015	82	118	97.96	20.46	95.37	108.08	winter 46/18 4344 	winter	tzemach	4600	7629.47256	39.71	132108	10832.856	132108	15588.744	0	0	0	4755.888	1766.28396	0.967222104	2.604337753	0	0	0	0.58	0.64	0.6	2325	4.389		dag yam 100%		Unchecked		0	25	17.58	0	0	0	0	2	1288	0.965546193	1.082817829	1094	02  051-100	03  101-150				
ashdod	Dag hayam	DHB.04b	28052014Ard	sea bream	0	0	Ardag		2014	May	12/31/2014	3/2/2015	116	159	136.14	16.79	132.85	146.75	winter 46/18 4344 	winter	tzemach	6675	10343.49558	35.47	141817	16450.772	141817	22548.903	0	0	0	6098.131	2389.61645	1.094597673	2.793335307	0	0	0	0.57	0.62	0.52	4600	4.389		dag yam 100%		Unchecked		0	25	17.58	0	0	0	0	2	340	0.215262082	1.27625527	1094	03  101-150	04  151-200				
ashdod	Dag hayam	DHB.07a	01052014Ard	sea bream	11.22	13.47	Ardag		2014	May	12/31/2014	3/2/2015	200	240	223.77	7.25	219.72	238.93	winter 46/18 4345	winter	tzemach	8650	14349.18758	39.72	135393	27078.6	135393	32494.32	0	0	0	5415.72	2669.94996	1.597202219	3.239761093	0	0	0	0.48	0.5	0.3	6900	4.4		dag yam 100%		Unchecked		0	25	17.58	0	0	0	0	2	3935	2.541891141	1.367975395	1094		05  201-250				
ashdod	quality fish	QF.04	QF30012014MM	sea bream	12.64	11.41	Ardag	cv - 0.25	2014	January	1/25/2015	3/4/2015	344	376.18	384.28	-2.11	384.27	393.94	46/18 4mm 4204 HD	Raanan winter	raanan	11588	14333.00398	19.15	115439	39711.016	95268	35837.91624	7587.92678	0	0	3714.82702	4485.54514	3.119391546	2.583409516	0	0	0	0.73	-0.55	0.24	11588	4.6	L	QF 110% use for budjet		Unchecked		0	8	17.32	17.32	0	0	1	1	0	0	2.074344941	672	07  301-350	08  351-400			27/01/2015	
ashdod	Dag hayam	DHB.02	26122013Ard	sea bream	0	17.33	Ardag		2013	December	3/2/2015	3/15/2015	316	330	323.48	2.02	322.85	324.27	winter 46/18 4345	winter	tzemach	3350	3703.700194	9.55	126698	40036.568	126698	41810.34	0	0	0	1773.772	867.8813	1.888630557	3.859974861	0	0	0	0.63	0.64	0.33	3350	4.509		dag hayam feeding		Unchecked		0	2	16.93	0	0	0	0	2	1733	1.146960522	1.934606053	237	07  301-350	07  301-350				
ashdod	Dag hayam	DHB.01	24062014Ard	sea bream	7.24	8.15	Ardag		2014	June	3/2/2015	3/19/2015	119	134	125.7	6.6	125.19	125.67	winter 46/18 4344 	winter	tzemach	2675	2663.347586	-0.44	146756	17463.964	146756	19665.304	0	0	0	2201.34	908.41964	1.215168943	2.944674336	0	0	0	0.85	0.88	0.7	2675	4.551		dag yam 100%		Unchecked		0	2	16.56	0	0	0	0	2	1400	0.899419232	1.391802118	298	03  101-150	03  101-150	feeding test from 24/05/2015			
ashdod	Dag hayam	DHB.03	24072014Ard	sea bream	7.75	8.28	Ardag		2014	July	3/2/2015	3/19/2015	118	126	125.46	0.43	124.9	124.66	winter 46/18 4344 	winter	tzemach	2675	2387.515362	-12.04	132108	15588.744	132108	16645.608	0	0	0	1056.864	911.5452	2.531073061	2.934577463	0	0	0	0.98	0.98	0.39	2675	4.551		dag yam 100%		Unchecked		0	2	16.56	0	0	0	0	2	1288	0.965546193	1.165402642	298	03  101-150	03  101-150				
ashdod	Dag hayam	DHB.04b	28052014Ard	sea bream	0	0	Ardag		2014	May	3/2/2015	3/19/2015	159	164	168.28	-2.54	167.6	166.66	winter 46/18 4344 	winter	tzemach	3850	3175.169064	-21.25	141817	22548.903	141817	23257.988	0	0	0	709.085	1219.6262	5.429532426	3.156704899	0	0	0	0.99	0.98	0.18	2500	4.551		dag yam 100%		Unchecked		0	2	16.56	0	0	0	0	2	340	0.215262082	1.392636367	298	04  151-200	04  151-200				
ashdod	Dag hayam	DHB.07a	01052014Ard	sea bream	13.47	14.25	Ardag		2014	May	3/2/2015	3/19/2015	240	254	250.47	1.41	249.76	249.17	winter 46/18 4345	winter	tzemach	4650	4071.730366	-14.2	135393	32494.32	135393	34389.822	0	0	0	1895.502	1321.43568	2.453175992	3.518899989	0	0	0	0.82	0.83	0.33	4650	4.509		dag yam 100%		Unchecked		0	2	16.56	0	0	0	0	2	3935	2.541891141	1.419309665	298	05  201-250	06  251-300				
ashdod	Dag hayam	DHB.08	04092014Ard	sea bream	0	0	Ardag		2014	September	3/2/2015	3/19/2015	41	49	44.45	10.24	44.23	44.68	summer 48/20 3 4363	summer	tzemach	1175	1253.454095	6.26	146656	6012.896	146656	7186.144	0	0	0	1173.248	473.69888	1.00149329	2.480478738	0	0	0	1.05	1.11	1.05	1175	5.284		dag hayam feeding		Unchecked		0	2	16.56	0	0	0	0	2	3510	2.337413263	1.070752129	298	01  0-50	01  0-50				
ashdod	Dag hayam	DHB.08b	04092014Ardx	sea bream	9.51	11.57	Ardag		2014	September	3/2/2015	3/19/2015	37	45	40.63	10.76	40.37	40.63	summer 48/20 3 4363	summer	tzemach	1175	1176.783551	0.15	142188	5260.956	142188	6398.46	0	0	0	1137.504	479.17356	1.032963401	2.452138636	0	0	0	1.19	1.26	1.15	1175	5.284		dag hayam feeding		Unchecked		0	2	16.56	0	0	0	0	2	4978	3.314998069	1.153960312	298	01  0-50	01  0-50				
ashdod	Dag hayam	DHB.09	05112014Ard	sea bream	1.83	2.65	Ardag		2014	November	3/2/2015	3/19/2015	31	45	35.79	25.73	35.48	34.09	summer 48/20 3 4363	summer	tzemach	1675	1080.052594	-55.09	153949	4772.419	153949	6927.705	0	0	0	2155.286	689.69152	0.777159041	2.428622002	0	0	0	1.7	1.93	2.19	1675	5.284		dag yam 100%		Unchecked		0	2	16.56	0	0	0	0	2	100	0.06491441	1.18492799	298	01  0-50	01  0-50				
ashdod	Dag hayam	DHB.09b	11112014Ard	sea bream	7.19	10.78	Ardag		2014	November	3/2/2015	3/19/2015	26	39	29.77	31	29.52	28.97	summer 48/20 3 4363	summer	tzemach	1175	925.7903572	-26.92	138989	3613.714	138989	5420.571	0	0	0	1806.857	489.24128	0.650300494	2.401677961	0	0	0	1.55	1.79	2.39	725	5.284		dag yam 100%		Unchecked		0	2	16.56	0	0	0	0	2	4930	3.223929008	1.165533099	298	01  0-50	01  0-50				
ashdod	quality fish	QF.34	QF11072014MM	sea bream	6.79	8.89	Ardag	cv = 0.18	2014	July	1/25/2015	3/29/2015	221	291	284.84	2.16	283.46	289.08	46/18 4mm 4204 HD	Raanan winter	raanan	14267	15236.93319	6.37	96523	21331.583	96023	27942.693	0	0	0	6611.11	5887.09658	2.158033976	2.423435696	500	0	0	0.92	0.94	0.44	14267	4.65	L	QF 110% use for budjet		Unchecked		0	7	17.76	17.76	0	0	0	2	946.55	0.857644201	1.638306478	1133	05  201-250	06  251-300			27/04/2015	
ashdod	quality fish	QF.26	QF24072014MM	sea bream	5.45	7.36	Ardag	cv = 0.22	2014	July	1/21/2015	3/30/2015	210	287	278.07	3.21	276.67	281.94	46/18 4mm 4204 HD	Raanan winter	raanan	12715	13451.67385	5.48	81580	17131.8	80580	23126.46	0	0	0	5994.66	5162.2686	2.121054405	2.463064398	1000	0	0	0.94	0.95	0.46	12715	4.65	L	QF 110% use for budjet		Unchecked		0	8	17.73	17.73	0	1	0	1	13209.21	10.92788053	1.808159735	1220	05  201-250	06  251-300	large mortality during stocking		10/05/2015	
ashdod	quality fish	QF.05	QF10112014MM	sea bream	5.83	6.32	maagan michael		2014	November	1/25/2015	3/30/2015	72	118	112.5	4.89	111.7	113.09	46/18 3 mm 4203 HD	Raanan winter	raanan	14266	14422.064	1.08	254374	18314.928	168374	19868.132	0	0	0	1553.204	492.4478	9.184884922	28.96956794	36000	0	0	1.17	1.2	0.77	14266	4.699		QF 110% use for budjet		Unchecked		0	8	17.78	17.78	0	0	0	2	36000	14.15238979	2.052072496	1152	02  051-100	03  101-150				
ashdod	quality fish	QF.15	QF23062014MM	sea bream	6.51	8.33	Ardag	cv=0.2	2014	June	1/25/2015	3/30/2015	223	290	288.72	0.44	287.7	292.56	46/18 4mm 4204 HD	Raanan winter	raanan	13875	14700.22064	5.61	91738	20457.574	90238	26169.02	0	0	0	5711.446	5503.8986	2.429332257	2.520940339	1500	0	0	0.93	0.94	0.41	13875	4.65	S	QF 110% use for budjet		Unchecked		0	7	17.78	17.78	0	0	0	2	13912.39	9.272306931	2.215999454	1152	05  201-250	06  251-300			25/05/2015	
ashdod	quality fish	QF.16	QF03092014MM	sea bream	10.38	12.67	Ardag	cv=0.24	2014	September	1/25/2015	3/30/2015	150	220	199.2	10.44	198.1	207.5	46/18 4mm 4204 HD	Raanan winter	raanan	20392	23841.50289	14.47	217477	32621.55	180977	39814.94	0	0	0	7193.39	3229.9937	2.834824749	6.313325007	36500	0	0	0.88	0.93	0.6	19439	4.65		QF 110% use for budjet		Unchecked		0	7	17.78	17.78	0	0	0	2	53800	21.53921298	1.718995942	1152		05  201-250				
ashdod	quality fish	QF.24	QF12052014MM	sea bream	7.45	9.86	Ardag		2014	May	1/26/2015	3/30/2015	251	332	300.05	10.65	298.86	323.67	46/18 4mm 4204 HD	Raanan winter	raanan	10806	16134.23815	33.02	93271	23411.021	93271	30965.972	0	0	0	7554.951	4463.95006	1.430320329	2.420726006	0	0	0	0.63	0.67	0.44	10806	4.65	L	QF 110% use for budjet		Unchecked		0	8	17.79	17.79	0	0	0	2	1906.69	1.254263594	2.020758923	1135	06  251-300	07  301-350	maa batch 27012014		27/04/2015	
ashdod	quality fish	QF.37	QF13082014MM	sea bream	5.07	6.77	Ardag	cv = 0.28	2014	August	2/4/2015	3/30/2015	180	249	231.86	7.39	230.61	232.27	46/18 4mm 4204 HD	Raanan winter	raanan	10011	10107.45155	0.95	88454	15921.72	85454	21278.046	0	0	0	5356.326	3784.82694	1.869004986	2.645035073	3000	0	0	1	1.04	0.6	10011	4.65	L	QF 110% use for budjet		Unchecked		0	8	17.86	17.86	0	1	0	1	7098.81	6.115261332	1.681218882	979	04  151-200	05  201-250				
ashdod	quality fish	QF.28	QF08042014MM	sea bream	8.36	7.72	Ardag	cv 0.39	2014	April	1/26/2015	4/8/2015	292	345	372.47	-7.38	359.69	382.43	46/18 4mm 4204 HD	Raanan winter	raanan	17367	19466.30975	10.78	89970	26271.24	70342	24267.99	6875.89005	0	0	4872.64005	5905.96403	3.564186934	2.940586822	500	0	0	0.84	-0.15	0.23	17367	4.65	L	QF 110% use for budjet		Unchecked		0	13	18.02	18.02	0	0	2	2	1849.23	1.783761322	2.029265026	1312	06  251-300	07  301-350	maa batch 12012014		29/03/2015	
ashdod	quality fish	QF.29	QF04032015Tel	sea bream	1.93	2.85	Telia	cv = 0.29	2015	March	3/4/2015	4/8/2015	25	37	38.7	-4.39	38.69	38.62	2.5 mm 4922	Raanan weaning	raanan	5410	5383.159547	-0.5	242333	6058.325	242333	8966.321	0	0	0	2907.996	3317.53877	1.860387703	1.630726986	0	0	0	2.08	2.03	1.12	5410	6.649		QF 110% use for budjet		Unchecked		0	1	18.75	18.75	0	0	0	1	0	0	1.860384505	675	01  0-50	01  0-50				
ashdod	quality fish	QF.35	QF12032015MM	sea bream	2.18	2.8	Ardag	cv = 0.22	2015	March	3/12/2015	4/8/2015	28	36	38.21	-5.78	38.26	38.58	2.5 mm 4922	Raanan weaning	raanan	4165	4322.460406	3.64	244262	6839.336	244262	8793.432	0	0	0	1954.096	2506.12812	2.13142036	1.661926207	0	0	0	1.98	1.92	0.93	4165	6.65		QF 110% use for budjet		Unchecked		0	0	18.96	18.96	0	0	0	1	0	0	2.131413816	531	01  0-50	01  0-50				15-12112014
ashdod	quality fish	QF.05	QF10112014MM	sea bream	6.32	6.49	maagan michael		2014	November	3/30/2015	4/8/2015	118	121	126.25	-4.16	126.24	125.46	46/18 3 mm 4203 HD	Raanan winter	raanan	2821	2550.542062	-10.6	168374	19868.132	168374	20373.254	0	0	0	505.122	1387.40176	5.584789417	2.033297118	0	0	0	1.56	1.52	0.28	2821	4.7		QF 110% use for budjet		Unchecked		0	0	19.6	19.6	0	0	0	2	36000	14.15238979	2.179406966	196	03  101-150	03  101-150				
ashdod	quality fish	QF.32	QF11122014MM	sea bream	3.68	3.77	Ardag	cv = 0.21	2014	December	3/30/2015	4/8/2015	80	82	85.34	-3.91	85.34	86.06	46/18 3 mm 4203 HD	Raanan winter	raanan	1467	1664.914916	11.89	144580	11566.4	144580	11855.56	0	0	0	289.16	772.0572	5.073315811	1.900118281	0	0	0	1.39	1.36	0.27	1467	4.7		QF 110% use for budjet		Unchecked		0	0	19.6	19.6	0	0	0	2	210000	43.38090084	-103.6225359	196	02  051-100	02  051-100				
ashdod	Dag hayam	harvest.04	26122013Ard	sea bream	0	5.18	Ardag		2013	December	3/25/2015	4/29/2015	245	307	283.41	8.32	283.43	273.07	46/18 4mm 4204 HD	Raanan winter	raanan	5463	3914.565359	-39.56	53057	12998.965	53057	16288.499	0	0	0	3289.534	2038.98051	1.660721549	2.679280147	0	0	0	1.07	1.12	0.64	3309	4.65		dag yam 100%		Unchecked		0	0	18.06	0	0	1	0	1	735.86	1.146953115	2.506956066	652	05  201-250	07  301-350				
ashdod	quality fish	QF.23	QF29032015MM	sea bream	2.16	3.11	Ardag	cv = 0.28	2015	March	3/29/2015	4/29/2015	27	39	39.19	-0.48	38.94	38.79	2.5 mm 4922	Raanan weaning	raanan	5220	5071.177993	-2.93	250841	6772.707	250841	9782.799	0	0	0	3010.092	2995.04154	1.734166265	1.742880668	0	0	0	2.06	2.06	1.19	3742	6.688		QF 110% use for budjet		Unchecked		0	0	19.47	19.47	0	0	0	1	0	0	1.684329984	623	01  0-50	01  0-50				
ashdod	quality fish	QF.17	QF06042015MM	sea bream	2.11	3.21	Ardag	cv = 0.24	2015	April	4/6/2015	4/29/2015	27	41	35.72	14.78	35.29	35.52	2.5 mm 4922	Raanan weaning	raanan	3670	3594.717897	-2.09	245741	6635.007	245741	10075.381	0	0	0	3440.374	2037.19289	1.066744488	1.801498532	0	0	0	1.94	2.1	1.82	3670	6.688		QF 110% use for budjet		Unchecked		0	0	19.5	19.5	0	0	0	1	0	0	1.023142495	468	01  0-50	01  0-50				
ashdod	quality fish	QF.05	QF10112014MM	sea bream	6.49	7.99	maagan michael		2014	November	4/8/2015	4/29/2015	121	149	140.54	6.02	138.79	137.87	46/18 3 mm 4203 HD	Raanan winter	raanan	6762	5834.744557	-15.89	168374	20373.254	168374	25087.726	0	0	0	4714.472	2995.37346	1.43430696	2.257481443	0	0	0	1.42	1.47	0.99	4171	4.728		QF 110% use for budjet		Unchecked		0	0	19.45	19.45	0	0	0	2	36000	14.15238979	1.959005949	428	03  101-150	03  101-150				
ashdod	quality fish	QF.15	QF23062014MM	sea bream	8.3	9.11	Ardag	cv=0.2	2014	June	4/8/2015	4/29/2015	289	317	317.04	-0.01	314.47	315.2	HD 48/17 4.5mm 4104	Raanan summer	raanan	6081	5680.472638	-7.05	90238	26078.782	90238	28605.446	0	0	0	2526.664	2298.36186	2.406730772	2.645797472	0	0	0	1.06	1.06	0.44	3324	5.248	S	QF 110% use for budjet		Unchecked		0	0	19.45	19.45	0	0	0	2	13912.39	9.272306931	2.325751337	428	06  251-300	07  301-350			25/05/2015	
ashdod	quality fish	QF.26	QF24072014MM	sea bream	7.39	9.03	Ardag	cv = 0.22	2014	July	4/8/2015	4/29/2015	288	352	318.8	10.41	316.47	314.18	HD 48/17 4.5mm 4104	Raanan summer	raanan	5964	5063.446901	-17.79	80580	23207.04	80580	28364.16	0	0	0	5157.12	2294.1126	1.156459419	2.599698027	0	0	0	1.11	1.17	0.96	3431	5.248	L	QF 110% use for budjet		Unchecked		0	0	19.45	19.45	0	0	0	2	13209.21	10.92788053	1.756337972	428	06  251-300	08  351-400	large mortality during stocking		10/05/2015	
ashdod	quality fish	QF.29	QF04032015Tel	sea bream	2.85	3.77	Telia	cv = 0.29	2015	March	4/8/2015	4/29/2015	37	49	45.49	7.72	45.03	46.52	2.5 mm 4922	Raanan weaning	raanan	3476	3900.285352	10.88	242333	8966.321	241583	11837.567	0	0	0	2871.246	1912.16149	1.210624238	1.817838095	750	0	0	1.6	1.67	1.34	1460	6.682		QF 110% use for budjet		Unchecked		0	1	19.45	19.45	0	0	0	2	750	0.309491485	1.502963967	428	01  0-50	01  0-50				
ashdod	quality fish	QF.31	QF13082014MM	sea bream	3.45	4.11	Ardag	cv = 0.28	2014	August	4/8/2015	4/29/2015	251	299	284.22	5.2	281.66	275.3	HD 48/17 4.5mm 4104	Raanan summer	raanan	3374	2461.169417	-37.09	43210	10845.71	43210	12919.79	0	0	0	2074.08	1324.8186	1.626745352	2.546763761	0	0	0	1.36	1.4	0.83	2069	5.248	S	QF 110% use for budjet		Unchecked		0	0	19.45	19.45	0	0	0	2	140561.96	57.92804461	9.580667389	428	06  251-300	06  251-300				
ashdod	quality fish	QF.32	QF11122014MM	sea bream	3.77	4.74	Ardag	cv = 0.21	2014	December	4/8/2015	4/29/2015	82	103	96.23	7.04	94.96	95.95	46/18 3 mm 4203 HD	Raanan winter	raanan	3942	3865.399303	-1.98	144580	11855.56	144580	14891.74	0	0	0	3036.18	1873.7568	1.298341996	2.1037949	0	0	0	1.41	1.47	1.09	2381	4.728		QF 110% use for budjet		Unchecked		0	0	19.45	19.45	0	0	0	2	210000	43.38090084	10.44367732	428	02  051-100	03  101-150				
ashdod	quality fish	QF.34	QF11072014MM	sea bream	8.99	10.3	Ardag	cv = 0.18	2014	July	4/8/2015	4/29/2015	294	337	328.35	2.63	325.21	320.46	HD 48/17 4.5mm 4104	Raanan summer	raanan	7970	6118.156158	-30.27	96023	28230.762	96023	32359.751	0	0	0	4128.989	2996.87783	1.930254597	2.659434402	0	0	0	1.25	1.28	0.65	4793	5.248	L	QF 110% use for budjet		Unchecked		0	0	19.45	19.45	0	0	0	2	946.55	0.857644201	1.762563279	428	06  251-300	07  301-350			27/04/2015	
ashdod	quality fish	QF.35	QF12032015MM	sea bream	2.8	3.65	Ardag	cv = 0.22	2015	March	4/8/2015	4/29/2015	36	47	45.66	2.93	44.81	45.33	2.5 mm 4922	Raanan weaning	raanan	4009	3870.983273	-3.57	244262	8793.432	244262	11480.314	0	0	0	2686.882	2151.94822	1.492064036	1.862963041	0	0	0	1.89	1.94	1.27	2383	6.688		QF 110% use for budjet		Unchecked		0	0	19.45	19.45	0	0	0	2	0	0	1.68584938	428	01  0-50	01  0-50				15-12112014
